243373@S,0.04008562235537994,-0.10021405588844987,0.18038530059920974,-0.10021405588844987,-0.24051373413227967,-0.24051373413227967,-0.24051373413227967,-0.10021405588844987,0.741584013574529,-0.24051373413227967,-0.24051373413227967,0.04008562235537994,0.6012843353306991,-0.10021405588844987,0.04008562235537994,0.32068497884303954,0.18038530059920974,-0.10021405588844987,-0.24051373413227967,-0.10021405588844987,-0.10021405588844987,0.04310684402794642,0.05726983197548901,0.06392947179154769,0.06200372236982062,0.0605894908286268,0.06269977384851,0.05823033712582488,0.04703844668249575,0.051923395114312924,0.05878044766693474,0.05283968541603617,0.05908819704248964,0.062247419933414455,0.06605814607798303,0.05854397341161527,0.04844607417355645,0.04287907424651445,0.044325668266882085
129522@S,0.044102917765805584,-0.2646175065948335,-0.11025729441451396,0.044102917765805584,0.044102917765805584,-0.2646175065948335,-0.11025729441451396,-0.11025729441451396,0.1984631299461251,0.1984631299461251,-0.11025729441451396,-0.11025729441451396,0.5071835543067643,0.044102917765805584,-0.11025729441451396,0.5071835543067643,-0.2646175065948335,0.5071835543067643,-0.2646175065948335,-0.11025729441451396,-0.2646175065948335,0.0544018682434238,0.06414854056659287,0.05188010004041213,0.0662998019528009,0.06090508472292841,0.04851731029806345,0.04668120250980618,0.05748499925847629,0.05439530365901541,0.05990509651075416,0.06149317055317529,0.05442312868648426,0.04315431694791821,0.05471857369646973,0.06179128426225874,0.047553303677301435,0.05433821124349265,0.057908703170625284
219062@S,0.35290427958554704,-0.2646782096891603,0.19850865726687023,0.19850865726687023,-0.11028258737048344,-0.11028258737048344,-0.11028258737048344,-0.11028258737048344,0.6616955242229007,-0.2646782096891603,-0.11028258737048344,-0.11028258737048344,0.19850865726687023,-0.11028258737048344,-0.2646782096891603,0.19850865726687023,0.35290427958554704,0.04411303494819338,-0.2646782096891603,-0.11028258737048344,-0.2646782096891603,0.05855269510237697,0.05667008449209809,0.06190960538692832,0.05132691181890861,0.05481845860972643,0.051121520262922625,0.0643566911828337,0.05983949137947418,0.053367262065663716,0.050496562968688416,0.05307265242908693,0.05465813431002808,0.059849418097245644,0.054516835901431464,0.04643792947904867,0.04388860053917441,0.05768407698516942,0.06743306898919395
150922@S,0.20724021599225892,-0.27632028798967856,0.20724021599225892,0.20724021599225892,-0.27632028798967856,-0.27632028798967856,0.046053381331613095,-0.11513345332903273,0.6908007199741963,0.046053381331613095,-0.27632028798967856,-0.11513345332903273,0.20724021599225892,0.046053381331613095,0.046053381331613095,0.36842705065290476,-0.27632028798967856,0.20724021599225892,-0.27632028798967856,-0.11513345332903273,-0.27632028798967856,0.04400378466584121,0.04838544849246767,0.0625436407758894,0.06683104951200247,0.057856044359194614,0.06652061942328526,0.05584440401920242,0.05648364529731473,0.05738558313313388,0.058375499920708944,0.056514747008981674,0.050168827903902875,0.052499307629741566,0.04777720550642079,0.04118792370292455,0.049472948681840996,0.05778908953545114,0.07036023043169566
90125@S,0.20502413881979964,-0.2733655184263995,0.20502413881979964,0.20502413881979964,-0.2733655184263995,-0.2733655184263995,0.20502413881979964,-0.11390229934433313,0.6834137960659987,-0.2733655184263995,-0.2733655184263995,-0.11390229934433313,0.364487357901866,0.04556091973773325,0.04556091973773325,0.20502413881979964,-0.2733655184263995,0.20502413881979964,-0.11390229934433313,-0.11390229934433313,-0.2733655184263995,0.03861369738855904,0.047196528283017965,0.061898107523758114,0.06281582991368126,0.05544142552370223,0.06316227463684414,0.062188875692776445,0.06551996837181516,0.059859487342007085,0.05854898239914524,0.05429684571251163,0.054493910378228025,0.05469001021432804,0.04673180603051186,0.04252063967728579,0.048486304845425765,0.05661654995012178,0.06691875611628059
138858@S,0.04234697430781676,-0.2540818458469006,0.19056138438517542,0.3387757944625341,-0.2540818458469006,-0.2540818458469006,0.19056138438517542,-0.10586743576954191,0.6352046146172514,-0.2540818458469006,-0.2540818458469006,-0.2540818458469006,0.3387757944625341,0.04234697430781676,0.04234697430781676,0.19056138438517542,-0.10586743576954191,0.19056138438517542,-0.10586743576954191,-0.10586743576954191,-0.2540818458469006,0.050566842771937355,0.05556105039761506,0.059604046118899516,0.06168211946545531,0.04630594231028205,0.06250018429238224,0.05953673888967561,0.05347423953458912,0.06190179226004453,0.052265744816635436,0.056281120770288746,0.05616292709079502,0.054883809163412886,0.059246580219810545,0.04912169305505088,0.05335472072811837,0.056211919257502505,0.05133852885750491
29483@H,0.03552166582502584,-0.21312999495015503,0.15984749621261626,-0.08880416456256458,-0.08880416456256458,0.03552166582502584,-0.08880416456256458,-0.08880416456256458,0.2841733266002067,-0.21312999495015503,-0.21312999495015503,-0.08880416456256458,0.4084991569877972,-0.08880416456256458,-0.08880416456256458,0.5328249873753875,0.4084991569877972,0.03552166582502584,-0.21312999495015503,-0.21312999495015503,-0.21312999495015503,0.05101978455840813,0.06112122479735227,0.06297629918669548,0.06704841031313245,0.06126339021499799,0.0490999577683495,0.0429016351268479,0.06263049708477259,0.05473006862054113,0.04870231032752546,0.057728953319941205,0.05140740787871564,0.04614090383390631,0.059161252389258644,0.07221094634907388,0.055825422059156894,0.04131354364040786,0.054717992530916415
327400@H,0.03340504315683398,-0.20043025894100386,0.03340504315683398,-0.08351260789208494,0.26724034525467183,-0.08351260789208494,0.03340504315683398,-0.08351260789208494,0.3841579963035908,-0.20043025894100386,-0.20043025894100386,-0.08351260789208494,0.03340504315683398,-0.08351260789208494,-0.08351260789208494,0.6179932984014286,0.1503226942057529,0.1503226942057529,-0.20043025894100386,-0.20043025894100386,-0.20043025894100386,0.05203811725797064,0.05900271859409522,0.057064879225080724,0.0693609864757574,0.05532511111374253,0.05030301520590678,0.05081784224008176,0.05358489652401092,0.050427233536364975,0.051802943765823214,0.058633923840507536,0.05897940113997836,0.05053105980635173,0.06522123665169412,0.06802825375236016,0.05783951767737057,0.04785255935084899,0.043186303842054116
260821@S,0.3496956555108153,-0.10927989234712976,-0.10927989234712976,-0.2622717416331114,-0.10927989234712976,-0.10927989234712976,-0.10927989234712976,-0.10927989234712976,0.6556793540827786,-0.2622717416331114,-0.2622717416331114,0.04371195693885191,0.502687504796797,0.04371195693885191,-0.10927989234712976,0.3496956555108153,0.3496956555108153,0.04371195693885191,-0.2622717416331114,-0.2622717416331114,-0.2622717416331114,0.05562477142516929,0.0638878258811271,0.043648466021174226,0.053204792726341904,0.05652134290120208,0.06096365857737336,0.049583843066469575,0.05074586207897334,0.05960891413352462,0.05593421452308206,0.05296503937638337,0.05653321438533609,0.05065917847347009,0.05468073289036615,0.055418106775400024,0.06255993474955361,0.06333601486270263,0.05412408715235031
176850@H,0.049287330269045825,-0.295723981614275,0.2217929862107062,-0.12321832567261456,0.2217929862107062,0.2217929862107062,0.049287330269045825,-0.12321832567261456,0.2217929862107062,-0.12321832567261456,-0.295723981614275,-0.12321832567261456,0.2217929862107062,-0.12321832567261456,-0.12321832567261456,0.5668042980940271,0.2217929862107062,0.2217929862107062,-0.295723981614275,-0.295723981614275,-0.295723981614275,0.0482587120050191,0.06415620972345676,0.06956310449553064,0.06678844849618878,0.05640613353395579,0.04808915161177987,0.0465424367037273,0.054620219316963196,0.05326080365683021,0.05176445876098308,0.06443532590996567,0.05954363335328687,0.043011332268803375,0.058477440551611,0.061897710366795484,0.05717558092368451,0.046960669678185296,0.04904862864323311
