243373@S,0.06482031107238244,-0.16205077768095608,0.29169139982572095,-0.16205077768095608,-0.3889218664342946,-0.3889218664342946,-0.3889218664342946,-0.16205077768095608,1.1991757548390751,-0.3889218664342946,-0.3889218664342946,0.06482031107238244,0.9723046660857365,-0.16205077768095608,0.06482031107238244,0.5185624885790595,0.29169139982572095,-0.16205077768095608,-0.3889218664342946,-0.16205077768095608,-0.16205077768095608,0.06970576668283023,0.09260797526862012,0.10337692181708281,0.10026289565934608,0.09797601764568205,0.10138844319284925,0.09416115665818237,0.07606335057716357,0.08396253882265775,0.09505071092486703,0.08544422275071922
129522@S,0.07043928893489573,-0.4226357336093744,-0.17609822233723932,0.07043928893489573,0.07043928893489573,-0.4226357336093744,-0.17609822233723932,-0.17609822233723932,0.3169768002070308,0.3169768002070308,-0.17609822233723932,-0.17609822233723932,0.810051822751301,0.07043928893489573,-0.17609822233723932,0.810051822751301,-0.4226357336093744,0.810051822751301,-0.4226357336093744,-0.17609822233723932,-0.4226357336093744,0.0868883309749577,0.10245529803076918,0.08286067094525111,0.10589120046158475,0.09727498945044674,0.07748976737949526,0.07455721476020023,0.09181257561443147,0.08687784630225792,0.09567785116170872,0.09821425491889599
219062@S,0.5733322011715852,-0.4299991508786889,0.3224993631590167,0.3224993631590167,-0.17916631286612036,-0.17916631286612036,-0.17916631286612036,-0.17916631286612036,1.0749978771967224,-0.4299991508786889,-0.17916631286612036,-0.17916631286612036,0.3224993631590167,-0.17916631286612036,-0.4299991508786889,0.3224993631590167,0.5733322011715852,0.07166652514644815,-0.4299991508786889,-0.17916631286612036,-0.4299991508786889,0.09512535695798155,0.09206684690985241,0.10057903058539591,0.08338626940720134,0.08905867499384967,0.08305258801055238,0.10455459327188368,0.09721590044154027,0.0867010450157797,0.08203727546868596,0.08622241893727678
150922@S,0.32856446146367674,-0.43808594861823563,0.32856446146367674,0.32856446146367674,-0.43808594861823563,-0.43808594861823563,0.07301432476970594,-0.18253581192426485,1.0952148715455892,0.07301432476970594,-0.43808594861823563,-0.18253581192426485,0.32856446146367674,0.07301432476970594,0.07301432476970594,0.5841145981576475,-0.43808594861823563,0.32856446146367674,-0.43808594861823563,-0.18253581192426485,-0.43808594861823563,0.06976483662628381,0.07671164957287992,0.09915844543549092,0.10595582371321027,0.09172659836451548,0.10546365912810243,0.0885372872464802,0.08955075833018226,0.09098071591771298,0.09255015780738753,0.08960006785775403
90125@S,0.3256718874967006,-0.4342291833289341,0.3256718874967006,0.3256718874967006,-0.4342291833289341,-0.4342291833289341,0.3256718874967006,-0.18092882638705587,1.0855729583223352,-0.4342291833289341,-0.4342291833289341,-0.18092882638705587,0.5789722444385788,0.07237153055482234,0.07237153055482234,0.3256718874967006,-0.4342291833289341,0.3256718874967006,-0.18092882638705587,-0.18092882638705587,-0.4342291833289341,0.06133617136083299,0.0749696232731475,0.09832243961992089,0.09978020154319835,0.08806628233996112,0.10033051385059398,0.09878431215343457,0.1040756073465458,0.09508418052369194,0.09300250067480989,0.08624816731386321
138858@S,0.06833686176286599,-0.41002117057719595,0.307515877932897,0.5466948941029279,-0.41002117057719595,-0.41002117057719595,0.307515877932897,-0.170842154407165,1.02505292644299,-0.41002117057719595,-0.41002117057719595,-0.41002117057719595,0.5466948941029279,0.06833686176286599,0.06833686176286599,0.307515877932897,-0.170842154407165,0.307515877932897,-0.170842154407165,-0.170842154407165,-0.41002117057719595,0.08160156423861911,0.0896608998041353,0.09618522991813534,0.09953869290664609,0.07472559327273778,0.10085883404788579,0.0960766137798091,0.0862933367656226,0.09989318693230628,0.0843431446248181,0.09082290370928454
29483@H,0.05736494398772355,-0.3441896639263413,0.258142247944756,-0.14341235996930887,-0.14341235996930887,0.05736494398772355,-0.14341235996930887,-0.14341235996930887,0.4589195519017884,-0.3441896639263413,-0.3441896639263413,-0.14341235996930887,0.659696855858821,-0.14341235996930887,-0.14341235996930887,0.8604741598158532,0.659696855858821,0.05736494398772355,-0.3441896639263413,-0.3441896639263413,-0.3441896639263413,0.08239329478171162,0.09870639666034363,0.10170220882078462,0.10827837638653175,0.0989359836189173,0.07929291213579824,0.06928306538764621,0.1011437632145071,0.08838513757566224,0.07865074002365416,0.09322812139444268
327400@H,0.05490984216472738,-0.32945905298836425,0.05490984216472738,-0.13727460541181843,0.439278737317819,-0.13727460541181843,0.05490984216472738,-0.13727460541181843,0.6314631848943649,-0.32945905298836425,-0.32945905298836425,-0.13727460541181843,0.05490984216472738,-0.13727460541181843,-0.13727460541181843,1.0158320800474565,0.24709428974127318,0.24709428974127318,-0.32945905298836425,-0.32945905298836425,-0.32945905298836425,0.08553812643706099,0.09698625294632471,0.09380091193677681,0.11401274956875693,0.09094115235052816,0.0826860367279947,0.08353228832707098,0.08808065886137754,0.08289022173345637,0.08515155787989684,0.09638004323075557
260821@S,0.5802259735276258,-0.18132061672738306,-0.18132061672738306,-0.4351694801457193,-0.18132061672738306,-0.18132061672738306,-0.18132061672738306,-0.18132061672738306,1.0879237003642983,-0.4351694801457193,-0.4351694801457193,0.07252824669095323,0.8340748369459622,0.07252824669095323,-0.18132061672738306,0.5802259735276258,0.5802259735276258,0.07252824669095323,-0.4351694801457193,-0.4351694801457193,-0.4351694801457193,0.09229436123613016,0.10600467973870482,0.07242290057372486,0.0882790568584073,0.09378198068269814,0.10115280985173195,0.08227106388398796,0.0841991221888666,0.09890497548082719,0.09280779890659697,0.08788125059832382
176850@H,0.079000665084279,-0.474003990505674,0.3555029928792554,-0.19750166271069747,0.3555029928792554,0.3555029928792554,0.079000665084279,-0.19750166271069747,0.3555029928792554,-0.19750166271069747,-0.474003990505674,-0.19750166271069747,0.3555029928792554,-0.19750166271069747,-0.19750166271069747,0.9085076484692085,0.3555029928792554,0.3555029928792554,-0.474003990505674,-0.474003990505674,-0.474003990505674,0.07735193453765851,0.10283338963122321,0.11149988223090074,0.10705249852941921,0.09041110645860566,0.07708015305213822,0.07460098638263282,0.08754853690663922,0.08536958461422955,0.0829711539968254,0.1032807736597276
