243373@S,0.04391523950919328,-0.1097880987729832,0.19761857779136976,-0.1097880987729832,-0.2634914370551597,-0.2634914370551597,-0.2634914370551597,-0.1097880987729832,0.8124319309200757,-0.2634914370551597,-0.2634914370551597,0.04391523950919328,0.6587285926378992,-0.1097880987729832,0.04391523950919328,0.35132191607354624,0.19761857779136976,-0.1097880987729832,-0.2634914370551597,-0.1097880987729832,-0.1097880987729832,0.04722509639964806,0.06274115855200915,0.07003703324180116,0.06792730556088654,0.06637796409619935,0.0686898549639213,0.06379342645377349,0.05153230836454702,0.0568839448807883,0.0643960923162415,0.05788777382732147,0.06473324281415521,0.06819428499750725,0.0723690724028028,0.06413702627335843,0.053074414855039345
129522@S,0.049679261589611265,-0.29807556953766756,-0.12419815397402816,0.049679261589611265,0.049679261589611265,-0.29807556953766756,-0.12419815397402816,-0.12419815397402816,0.22355667715325067,0.22355667715325067,-0.12419815397402816,-0.12419815397402816,0.5713115082805296,0.049679261589611265,-0.12419815397402816,0.5713115082805296,-0.29807556953766756,0.5713115082805296,-0.29807556953766756,-0.12419815397402816,-0.29807556953766756,0.06128040457051266,0.07225943971150196,0.05843978565974041,0.07468270516800923,0.06860588345095242,0.05465180700109191,0.05258354295552623,0.06475336463690066,0.0612730099643829,0.06747945738900943,0.06926832646556472,0.06130435316996634,0.04861072031018407,0.06163715405208379,0.06960413347533333,0.053565912019239145
219062@S,0.4033731807198109,-0.30252988553985816,0.22689741415489365,0.22689741415489365,-0.1260541189749409,-0.1260541189749409,-0.1260541189749409,-0.1260541189749409,0.7563247138496454,-0.30252988553985816,-0.1260541189749409,-0.1260541189749409,0.22689741415489365,-0.1260541189749409,-0.30252988553985816,0.22689741415489365,0.4033731807198109,0.05042164758997636,-0.30252988553985816,-0.1260541189749409,-0.30252988553985816,0.06692632600233951,0.06477448292801666,0.07076330859847231,0.058667182220723445,0.06265805571281671,0.058432417583331245,0.07356035255086604,0.06839714723420641,0.060999323303803026,0.05771808503999865,0.060662581492918075,0.062474803407710215,0.0684084935735772,0.062313297889632614,0.05307902568369217,0.05016511677789533
150922@S,0.23770150180355387,-0.3169353357380718,0.23770150180355387,0.23770150180355387,-0.3169353357380718,-0.3169353357380718,0.0528225559563453,-0.13205638989086324,0.7923383393451795,0.0528225559563453,-0.3169353357380718,-0.13205638989086324,0.23770150180355387,0.0528225559563453,0.0528225559563453,0.4225804476507624,-0.3169353357380718,0.23770150180355387,-0.3169353357380718,-0.13205638989086324,-0.3169353357380718,0.05047169850711484,0.05549740293904961,0.07173664276264903,0.07665423798199496,0.06636003811686478,0.07629817920286375,0.06405271601909869,0.06478591643145395,0.06582042595983463,0.06695584606128796,0.06482158964061607,0.057542913084626376,0.0602159393025458,0.054799757115083565,0.04724194709737739,0.056744749777538454
90125@S,0.23392173151852322,-0.3118956420246976,0.23392173151852322,0.23392173151852322,-0.3118956420246976,-0.3118956420246976,0.23392173151852322,-0.12995651751029066,0.779739105061744,-0.3118956420246976,-0.3118956420246976,-0.12995651751029066,0.41586085603293016,0.05198260700411627,0.05198260700411627,0.23392173151852322,-0.3118956420246976,0.23392173151852322,-0.12995651751029066,-0.12995651751029066,-0.3118956420246976,0.04405619262911745,0.05384875010903024,0.07062247681188127,0.0716695496674967,0.06325574310914864,0.07206482482867635,0.07095422796059367,0.07475482905963929,0.06829651868046854,0.06680130164328217,0.06194983789800579,0.06217467829041449,0.062398417863106126,0.05331852652361641,0.04851380776840194,0.05532031715712119
138858@S,0.047450272363713276,-0.2847016341822796,0.21352622563670973,0.3796021789097062,-0.2847016341822796,-0.2847016341822796,0.21352622563670973,-0.11862568090928319,0.7117540854556992,-0.2847016341822796,-0.2847016341822796,-0.2847016341822796,0.3796021789097062,0.047450272363713276,0.047450272363713276,0.21352622563670973,-0.11862568090928319,0.21352622563670973,-0.11862568090928319,-0.11862568090928319,-0.2847016341822796,0.056660729634669324,0.062256796790654954,0.06678702005396997,0.06911552516909561,0.05188634160045986,0.07003217622819363,0.06671160152853989,0.059918501187706565,0.06936167106510199,0.05856436893966951,0.063063643935295,0.06293120655634837,0.06149794018887647,0.06638647539759814,0.05504142273509825,0.05978457898872254
29483@H,0.03929524894549647,-0.2357714936729788,0.17682862025473411,-0.09823812236374116,-0.09823812236374116,0.03929524894549647,-0.09823812236374116,-0.09823812236374116,0.31436199156397177,-0.2357714936729788,-0.2357714936729788,-0.09823812236374116,0.45189536287320947,-0.09823812236374116,-0.09823812236374116,0.589428734182447,0.45189536287320947,0.03929524894549647,-0.2357714936729788,-0.2357714936729788,-0.2357714936729788,0.05643978368705308,0.06761433306918574,0.06966647809810214,0.07417118295162095,0.0677716011856459,0.054316007397416405,0.047459216602692034,0.06928394030418587,0.060544223399936904,0.05387611656412356,0.06386168946141715,0.056868585504614017,0.05104260345375405,0.06544614636077742,0.07988215213087303,0.06175593982860134
327400@H,0.036750793630380835,-0.22050476178228498,0.036750793630380835,-0.09187698407595207,0.2940063490430467,-0.09187698407595207,0.036750793630380835,-0.09187698407595207,0.4226341267493796,-0.22050476178228498,-0.22050476178228498,-0.09187698407595207,0.036750793630380835,-0.09187698407595207,-0.09187698407595207,0.6798896821620454,0.16537857133671374,0.16537857133671374,-0.22050476178228498,-0.22050476178228498,-0.22050476178228498,0.057250101407816695,0.0649122566464764,0.06278032900893016,0.07630797804997624,0.060866310861301245,0.05534121665817959,0.05590760724775245,0.05895180151732153,0.05547787632978507,0.0569913736331909,0.06450652449946387,0.06488660378501439,0.05559210153236246,0.0717536031087054,0.07484176275272081,0.06363255296100243
260821@S,0.3962377863134068,-0.12382430822293962,-0.12382430822293962,-0.2971783397350551,-0.12382430822293962,-0.12382430822293962,-0.12382430822293962,-0.12382430822293962,0.7429458493376376,-0.2971783397350551,-0.2971783397350551,0.04952972328917585,0.5695918178255224,0.04952972328917585,-0.12382430822293962,0.3962377863134068,0.3962377863134068,0.04952972328917585,-0.2971783397350551,-0.2971783397350551,-0.2971783397350551,0.06302805295508357,0.07239086417169187,0.04945778215900978,0.060285991429760134,0.06404395204143636,0.0690775099421207,0.05618311781674861,0.05749979371452608,0.06754245815925858,0.06337868084014497,0.06001432852760019,0.0640574035399591,0.057401573106368675,0.06195836926490865,0.06279388263571202,0.07088623969567058
176850@H,0.054521943840269926,-0.32713166304161956,0.24534874728121464,-0.13630485960067482,0.24534874728121464,0.24534874728121464,0.054521943840269926,-0.13630485960067482,0.24534874728121464,-0.13630485960067482,-0.32713166304161956,-0.13630485960067482,0.24534874728121464,-0.13630485960067482,-0.13630485960067482,0.6270023541631042,0.24534874728121464,0.24534874728121464,-0.32713166304161956,-0.32713166304161956,-0.32713166304161956,0.05338408007450692,0.07096998852347469,0.07695112833169844,0.07388178702742426,0.062396807211863636,0.05319651133854053,0.05148552592112358,0.06042121806733327,0.0589174242145771,0.05726215841032864,0.07127874854278754,0.06586752855170175,0.0475793967669551,0.06468809960437286,0.06847162282959357,0.0632479745837182
110692@H,0.03502511778857237,-0.2101507067314342,0.15761303004857566,-0.2101507067314342,-0.08756279447143092,-0.08756279447143092,-0.08756279447143092,-0.08756279447143092,0.4027888545685823,-0.2101507067314342,-0.2101507067314342,-0.08756279447143092,0.4027888545685823,-0.2101507067314342,-0.08756279447143092,0.6479646790885888,0.4027888545685823,0.03502511778857237,-0.2101507067314342,-0.2101507067314342,-0.08756279447143092,0.06612261339395319,0.05335775701153255,0.06398890897535157,0.06454143949884751,0.06518058191735862,0.06303452051739537,0.05394385709391449,0.07406435254647248,0.055452094187328584,0.05913967055179783,0.06771630185538781,0.05900537972643144,0.057236376574246337,0.0603156479461828,0.06700796266117388,0.06989253554262521
