243373@S,0.046376653243000596,-0.1159416331075015,0.2086949395935027,-0.1159416331075015,-0.2782599194580036,-0.2782599194580036,-0.2782599194580036,-0.1159416331075015,0.857968084995511,-0.2782599194580036,-0.2782599194580036,0.046376653243000596,0.695649798645009,-0.1159416331075015,0.046376653243000596,0.37101322594400477,0.2086949395935027,-0.1159416331075015,-0.2782599194580036,-0.1159416331075015,-0.1159416331075015,0.0498720249410291,0.06625774985518464,0.07396255243338841,0.07173457621856087,0.0700983954151348,0.07253986590023953,0.06736899652363668,0.05442065266053421,0.06007224408460797,0.06800544132132978,0.06113233683347956,0.0683614888325628,0.07201651963714517,0.07642530050735098,0.06773185483581583
129522@S,0.05249098930449888,-0.3149459358269932,-0.13122747326124717,0.05249098930449888,0.05249098930449888,-0.3149459358269932,-0.13122747326124717,-0.13122747326124717,0.23620945187024492,0.23620945187024492,-0.13122747326124717,-0.13122747326124717,0.6036463770017372,0.05249098930449888,-0.13122747326124717,0.6036463770017372,-0.3149459358269932,0.6036463770017372,-0.3149459358269932,-0.13122747326124717,-0.3149459358269932,0.06474872930798153,0.07634915165161597,0.06174733814208135,0.07890956815317855,0.07248881282089562,0.057744968926143406,0.05555964606866015,0.0684182506306947,0.06474091618478187,0.07129863373050987,0.07318874853012777,0.06477403334104397,0.05136197113725709,0.06512566995931866,0.07354356141570868
219062@S,0.4246771600464458,-0.31850787003483433,0.2388809025261258,0.2388809025261258,-0.1327116125145143,-0.1327116125145143,-0.1327116125145143,-0.1327116125145143,0.7962696750870859,-0.31850787003483433,-0.1327116125145143,-0.1327116125145143,0.2388809025261258,-0.1327116125145143,-0.31850787003483433,0.2388809025261258,0.4246771600464458,0.053084645005805724,-0.31850787003483433,-0.1327116125145143,-0.31850787003483433,0.07046101083938586,0.06819551910778804,0.07450064200466448,0.06176566396646543,0.06596731370852914,0.061518500336724,0.07744541061845278,0.07200951285573365,0.06422097606783646,0.060766440630399696,0.06386644938448006,0.06577438301252768,0.0720214584470898,0.06560434765066592,0.055882371369256646
150922@S,0.25200124965908566,-0.33600166621211425,0.25200124965908566,0.25200124965908566,-0.33600166621211425,-0.33600166621211425,0.05600027770201904,-0.14000069425504758,0.8400041655302856,0.05600027770201904,-0.33600166621211425,-0.14000069425504758,0.25200124965908566,0.05600027770201904,0.05600027770201904,0.44800222161615233,-0.33600166621211425,0.25200124965908566,-0.33600166621211425,-0.14000069425504758,-0.33600166621211425,0.05350799637236195,0.05883603926504608,0.07605220617190346,0.08126563617209284,0.07035215346133947,0.0808881574577711,0.06790602650130197,0.068683335095325,0.0697800790870883,0.07098380427301815,0.06872115434854803,0.06100460407832895,0.06383843534223022,0.058096424167434366,0.05008394820620997
90125@S,0.24762015714635582,-0.3301602095284744,0.24762015714635582,0.24762015714635582,-0.3301602095284744,-0.3301602095284744,0.24762015714635582,-0.13756675397019766,0.825400523821186,-0.3301602095284744,-0.3301602095284744,-0.13756675397019766,0.4402136127046325,0.05502670158807906,0.05502670158807906,0.24762015714635582,-0.3301602095284744,0.24762015714635582,-0.13756675397019766,-0.13756675397019766,-0.3301602095284744,0.046636117436692,0.05700212578615018,0.07475811970397521,0.07586650900738905,0.06695999105092373,0.07628493142967523,0.07510929815603427,0.07913246195226227,0.07229595377233043,0.07071317702340457,0.0655776122035107,0.06581561921953127,0.0660524609519779,0.056440852377773076,0.051354769928370375
138858@S,0.05046744746291938,-0.30280468477751626,0.2271035135831372,0.40373957970335506,-0.30280468477751626,-0.30280468477751626,0.2271035135831372,-0.12616861865729848,0.7570117119437908,-0.30280468477751626,-0.30280468477751626,-0.30280468477751626,0.40373957970335506,0.05046744746291938,0.05046744746291938,0.2271035135831372,-0.12616861865729848,0.2271035135831372,-0.12616861865729848,-0.12616861865729848,-0.30280468477751626,0.06026356127378355,0.06621546020133635,0.0710337424397221,0.07351030798320271,0.05518558879267468,0.07448524525673955,0.07095352834862693,0.063728481631645,0.07377210532294601,0.06228824547110577,0.0670736115638956,0.06693275301596392,0.06540835091040144,0.07060772873326639,0.058541289054690006
29483@H,0.04188169220950677,-0.2512901532570406,0.18846761494278047,-0.10470423052376693,-0.10470423052376693,0.04188169220950677,-0.10470423052376693,-0.10470423052376693,0.33505353767605417,-0.2512901532570406,-0.2512901532570406,-0.10470423052376693,0.481639460409328,-0.10470423052376693,-0.10470423052376693,0.6282253831426016,0.481639460409328,0.04188169220950677,-0.2512901532570406,-0.2512901532570406,-0.2512901532570406,0.06015469330734974,0.07206476005489866,0.07425197883520356,0.07905318679882858,0.07223237967876436,0.05789112844209634,0.05058301844620489,0.07384426211185294,0.06452929037342019,0.05742228365856264,0.06806511458196803,0.06061171918767624,0.05440226655357623,0.06975386164322928,0.08514005632636794
327400@H,0.03924826065514668,-0.23548956393088008,0.03924826065514668,-0.0981206516378667,0.31398608524117344,-0.0981206516378667,0.03924826065514668,-0.0981206516378667,0.45135499753418695,-0.23548956393088008,-0.23548956393088008,-0.0981206516378667,0.03924826065514668,-0.0981206516378667,-0.0981206516378667,0.7260928221202136,0.17661717294816007,0.17661717294816007,-0.23548956393088008,-0.23548956393088008,-0.23548956393088008,0.061140636177447506,0.06932348711154303,0.06704668045376369,0.08149362548994957,0.06500259172163031,0.05910202969270328,0.05970691038496133,0.0629579784130047,0.05924797632085403,0.060864326086314,0.06889018269852062,0.06929609096322206,0.05936996390482931,0.07662974971589015,0.0799277708653661
260821@S,0.426468537268913,-0.1332714178965353,-0.1332714178965353,-0.31985140295168474,-0.1332714178965353,-0.1332714178965353,-0.1332714178965353,-0.1332714178965353,0.7996285073792118,-0.31985140295168474,-0.31985140295168474,0.05330856715861412,0.6130485223240625,0.05330856715861412,-0.1332714178965353,0.426468537268913,0.426468537268913,0.05330856715861412,-0.31985140295168474,-0.31985140295168474,-0.31985140295168474,0.0678367447000665,0.07791388661382045,0.05323113731822246,0.06488547905050247,0.06893015126636257,0.07434774178728609,0.06046957887949689,0.061886709863916055,0.0726955740458899,0.06821412355294944,0.06459308977185163,0.06894462903980372,0.06178099556675052,0.06668545006223382,0.0675847084808474
176850@H,0.05820317689309612,-0.3492190613585767,0.2619142960189325,-0.1455079422327403,0.2619142960189325,0.2619142960189325,0.05820317689309612,-0.1455079422327403,0.2619142960189325,-0.1455079422327403,-0.3492190613585767,-0.1455079422327403,0.2619142960189325,-0.1455079422327403,-0.1455079422327403,0.6693365342706055,0.2619142960189325,0.2619142960189325,-0.3492190613585767,-0.3492190613585767,-0.3492190613585767,0.056988486414837114,0.07576176682611008,0.08214674347514994,0.0788701652335281,0.06660973824330427,0.05678825334260752,0.054961744970067186,0.06450076052996286,0.06289543295985389,0.06112840629822177,0.07609137382020827,0.07031479704827004,0.05079188032266209,0.06905573497492702,0.07309471554028994
