243373@S,0.09829015583883137,-0.24572538959707846,0.44230570127474117,-0.24572538959707846,-0.5897409350329883,-0.5897409350329883,-0.5897409350329883,-0.24572538959707846,1.8183678830183805,-0.5897409350329883,-0.5897409350329883,0.09829015583883137,1.4743523375824705,-0.24572538959707846,0.09829015583883137,0.786321246710651,0.44230570127474117,-0.24572538959707846,-0.5897409350329883,-0.24572538959707846,-0.24572538959707846,0.10569820719419118,0.1404259277760476,0.1567553994641189,0.15203345180193698,0.14856574866030234,0.1537401736710823,0.1427810914323215
129522@S,0.11226861233247894,-0.6736116739948735,-0.28067153083119734,0.11226861233247894,0.11226861233247894,-0.6736116739948735,-0.28067153083119734,-0.28067153083119734,0.5052087554961552,0.5052087554961552,-0.28067153083119734,-0.28067153083119734,1.291089041823508,0.11226861233247894,-0.28067153083119734,1.291089041823508,-0.6736116739948735,1.291089041823508,-0.6736116739948735,-0.28067153083119734,-0.6736116739948735,0.13848567317963212,0.16329685194091523,0.13206624718428905,0.16877311389429728,0.15504029420785276,0.12350591247028753,0.11883190712272465
219062@S,0.8850131632341702,-0.6637598724256276,0.49781990431922074,0.49781990431922074,-0.2765666135106782,-0.2765666135106782,-0.2765666135106782,-0.2765666135106782,1.6593996810640692,-0.6637598724256276,-0.2765666135106782,-0.2765666135106782,0.49781990431922074,-0.2765666135106782,-0.6637598724256276,0.49781990431922074,0.8850131632341702,0.11062664540427128,-0.6637598724256276,-0.2765666135106782,-0.6637598724256276,0.14683841740116657,0.1421172075215419,0.1552568752139003,0.12871760195495793,0.13747370112595914,0.12820252112091923,0.16139367566155435
150922@S,0.5155421732262254,-0.6873895643016339,0.5155421732262254,0.5155421732262254,-0.6873895643016339,-0.6873895643016339,0.11456492738360566,-0.2864123184590141,1.718473910754085,0.11456492738360566,-0.6873895643016339,-0.2864123184590141,0.5155421732262254,0.11456492738360566,0.11456492738360566,0.9165194190688453,-0.6873895643016339,0.5155421732262254,-0.6873895643016339,-0.2864123184590141,-0.6873895643016339,0.1094662378544038,0.12036630607094205,0.15558700483253118,0.16625259889564195,0.14392588185840452,0.16548035591275462,0.1389216145753215
90125@S,0.5239339859661141,-0.6985786479548187,0.5239339859661141,0.5239339859661141,-0.6985786479548187,-0.6985786479548187,0.5239339859661141,-0.29107443664784116,1.7464466198870467,-0.6985786479548187,-0.6985786479548187,-0.29107443664784116,0.9314381972730916,0.11642977465913645,0.11642977465913645,0.5239339859661141,-0.6985786479548187,0.5239339859661141,-0.29107443664784116,-0.29107443664784116,-0.6985786479548187,0.09867632417399679,0.12060953080660382,0.1581790436256173,0.16052425991346814,0.1416791565592547,0.16140959061534801,0.1589220943057118
138858@S,0.10700248489264008,-0.6420149093558405,0.4815111820168803,0.8560198791411207,-0.6420149093558405,-0.6420149093558405,0.4815111820168803,-0.2675062122316002,1.6050372733896012,-0.6420149093558405,-0.6420149093558405,-0.6420149093558405,0.8560198791411207,0.10700248489264008,0.10700248489264008,0.4815111820168803,-0.2675062122316002,0.4815111820168803,-0.2675062122316002,-0.2675062122316002,-0.6420149093558405,0.12777247768499878,0.14039185922883302,0.1506077151585421,0.15585859826188556,0.11700601928437683,0.15792568736837437,0.15043764301298937
29483@H,0.08983031830467092,-0.5389819098280255,0.40423643237101914,-0.22457579576167727,-0.22457579576167727,0.08983031830467092,-0.22457579576167727,-0.22457579576167727,0.7186425464373674,-0.5389819098280255,-0.5389819098280255,-0.22457579576167727,1.0330486605037157,-0.22457579576167727,-0.22457579576167727,1.3474547745700638,1.0330486605037157,0.08983031830467092,-0.5389819098280255,-0.5389819098280255,-0.5389819098280255,0.12902332647610854,0.15456873857670514,0.15926001414059326,0.16955792754537824,0.15492825901085194,0.12416829933604408,0.1084934349143181
327400@H,0.08480317007138193,-0.5088190204282915,0.08480317007138193,-0.2120079251784548,0.6784253605710554,-0.2120079251784548,0.08480317007138193,-0.2120079251784548,0.9752364558208922,-0.5088190204282915,-0.5088190204282915,-0.2120079251784548,0.08480317007138193,-0.2120079251784548,-0.2120079251784548,1.5688586463205656,0.3816142653212186,0.3816142653212186,-0.5088190204282915,-0.5088190204282915,-0.5088190204282915,0.13210572090278505,0.14978629292940485,0.14486682849973725,0.1760821413942444,0.14045019445026452,0.12770093226887863,0.12900788955468456
260821@S,0.9120083679558789,-0.28500261498621215,-0.28500261498621215,-0.6840062759669091,-0.28500261498621215,-0.28500261498621215,-0.28500261498621215,-0.28500261498621215,1.7100156899172727,-0.6840062759669091,-0.6840062759669091,0.11400104599448486,1.311012028936576,0.11400104599448486,-0.28500261498621215,0.9120083679558789,0.9120083679558789,0.11400104599448486,-0.6840062759669091,-0.6840062759669091,-0.6840062759669091,0.14506973765883255,0.16661983326325325,0.1138354613001979,0.13875841869096708,0.1474080014482927,0.15899358738830585,0.12931496025015032
176850@H,0.12327867163960214,-0.7396720298376128,0.5547540223782096,-0.30819667909900533,0.5547540223782096,0.5547540223782096,0.12327867163960214,-0.30819667909900533,0.5547540223782096,-0.30819667909900533,-0.7396720298376128,-0.30819667909900533,0.5547540223782096,-0.30819667909900533,-0.30819667909900533,1.4177047238554248,0.5547540223782096,0.5547540223782096,-0.7396720298376128,-0.7396720298376128,-0.7396720298376128,0.12070586656938945,0.16046907529715934,0.17399293227131155,0.16705289506522777,0.14108439585658056,0.12028175798150052,0.11641307695883124
