243373@S,0.07909690096622578,-0.19774225241556445,0.355936054348016,-0.19774225241556445,-0.4745814057973547,-0.4745814057973547,-0.4745814057973547,-0.19774225241556445,1.463292667875177,-0.4745814057973547,-0.4745814057973547,0.07909690096622578,1.1864535144933865,-0.19774225241556445,0.07909690096622578,0.6327752077298062,0.355936054348016,-0.19774225241556445,-0.4745814057973547,-0.19774225241556445,-0.19774225241556445,0.08505837187251279,0.1130047623548917,0.12614555548843853,0.12234566908663318,0.1195551091405904,0.12371911701240548,0.11490002994186155,0.09281620541812823,0.10245517968453888
129522@S,0.0873819614796368,-0.5242917688778207,-0.21845490369909198,0.0873819614796368,0.0873819614796368,-0.5242917688778207,-0.21845490369909198,-0.21845490369909198,0.39321882665836555,0.39321882665836555,-0.21845490369909198,-0.21845490369909198,1.0048925570158234,0.0873819614796368,-0.21845490369909198,1.0048925570158234,-0.5242917688778207,1.0048925570158234,-0.5242917688778207,-0.21845490369909198,-0.5242917688778207,0.10778747067281032,0.12709874050807143,0.1027910427007139,0.13136107617893278,0.12067241889604112,0.09612828253390564,0.09249036676429744,0.11389613761010019,0.10777446413512613
219062@S,0.6893163615079416,-0.5169872711309562,0.38774045334821716,0.38774045334821716,-0.21541136297123173,-0.21541136297123173,-0.21541136297123173,-0.21541136297123173,1.2924681778273905,-0.5169872711309562,-0.21541136297123173,-0.21541136297123173,0.38774045334821716,-0.21541136297123173,-0.5169872711309562,0.38774045334821716,0.6893163615079416,0.0861645451884927,-0.5169872711309562,-0.21541136297123173,-0.5169872711309562,0.11436906005179354,0.11069181845660028,0.12092600287485329,0.10025517441726721,0.10707509831478357,0.09985398982346465,0.12570581534726724,0.11688251704010869,0.10424052367386108
150922@S,0.40174182566827993,-0.5356557675577065,0.40174182566827993,0.40174182566827993,-0.5356557675577065,-0.5356557675577065,0.08927596125961776,-0.22318990314904436,1.3391394188942662,0.08927596125961776,-0.5356557675577065,-0.22318990314904436,0.40174182566827993,0.08927596125961776,0.08927596125961776,0.7142076900769421,-0.5356557675577065,0.40174182566827993,-0.5356557675577065,-0.22318990314904436,-0.5356557675577065,0.0853027521870043,0.09379674847409236,0.12124285968793545,0.1295541394498545,0.11215580323307538,0.12895236073626604,0.10825617371904991,0.10949536350121535,0.11124379901150655
90125@S,0.3967982364342712,-0.529064315245695,0.3967982364342712,0.3967982364342712,-0.529064315245695,-0.529064315245695,0.3967982364342712,-0.22044346468570622,1.3226607881142372,-0.529064315245695,-0.529064315245695,-0.22044346468570622,0.7054190869942598,0.08817738587428248,0.08817738587428248,0.3967982364342712,-0.529064315245695,0.3967982364342712,-0.22044346468570622,-0.22044346468570622,-0.529064315245695,0.0747319174912061,0.09134289892070589,0.11979594229942546,0.12157207767525947,0.10729985259219896,0.12224257752939524,0.12035868723932301,0.12680559494516835,0.11585045130731794
138858@S,0.08284923483671795,-0.49709540902030763,0.37282155676523077,0.6627938786937436,-0.49709540902030763,-0.49709540902030763,0.37282155676523077,-0.2071230870917949,1.2427385225507692,-0.49709540902030763,-0.49709540902030763,-0.49709540902030763,0.6627938786937436,0.08284923483671795,0.08284923483671795,0.37282155676523077,-0.2071230870917949,0.37282155676523077,-0.2071230870917949,-0.2071230870917949,-0.49709540902030763,0.09893089884795647,0.10870175703006567,0.11661162798145291,0.1206772498944911,0.09059471075580278,0.1222777431071837,0.11647994555239326,0.10461904070672409,0.12110702612393004
29483@H,0.06927119875958826,-0.41562719255752956,0.31172039441814714,-0.17317799689897065,-0.17317799689897065,0.06927119875958826,-0.17317799689897065,-0.17317799689897065,0.5541695900767061,-0.41562719255752956,-0.41562719255752956,-0.17317799689897065,0.7966187857352651,-0.17317799689897065,-0.17317799689897065,1.039067981393824,0.7966187857352651,0.06927119875958826,-0.41562719255752956,-0.41562719255752956,-0.41562719255752956,0.0994942538513195,0.11919318570876128,0.12281078707270075,0.13075185663289618,0.11947042408353195,0.09575037810480426,0.08366295963207557,0.12213643451694567,0.10672972039696428
327400@H,0.06708853052755538,-0.4025311831653323,0.06708853052755538,-0.16772132631888845,0.536708244220443,-0.16772132631888845,0.06708853052755538,-0.16772132631888845,0.7715181010668871,-0.4025311831653323,-0.4025311831653323,-0.16772132631888845,0.06708853052755538,-0.16772132631888845,-0.16772132631888845,1.2411378147597747,0.3018983873739992,0.3018983873739992,-0.4025311831653323,-0.4025311831653323,-0.4025311831653323,0.10450999275370346,0.1184972481258091,0.11460541673211035,0.13930012413853846,0.11111137885584131,0.101025325889428,0.10205927124422073,0.1076164443012119,0.10127479795913619
260821@S,0.7081877438315901,-0.22130866994737192,-0.22130866994737192,-0.5311408078736926,-0.22130866994737192,-0.22130866994737192,-0.22130866994737192,-0.22130866994737192,1.3278520196842314,-0.5311408078736926,-0.5311408078736926,0.08852346797894876,1.018019881757911,0.08852346797894876,-0.22130866994737192,0.7081877438315901,0.7081877438315901,0.08852346797894876,-0.5311408078736926,-0.5311408078736926,-0.5311408078736926,0.11264875830154607,0.12938272053443217,0.08839488905886389,0.10774792745667996,0.11446445409527257,0.12346082984806812,0.10041494481951523,0.1027682128964445,0.12071726298917716
176850@H,0.09708246049268222,-0.5824947629560934,0.43687107221706994,-0.24270615123170552,0.43687107221706994,0.43687107221706994,0.09708246049268222,-0.24270615123170552,0.43687107221706994,-0.24270615123170552,-0.5824947629560934,-0.24270615123170552,0.43687107221706994,-0.24270615123170552,-0.24270615123170552,1.1164482956658457,0.43687107221706994,0.43687107221706994,-0.5824947629560934,-0.5824947629560934,-0.5824947629560934,0.09505636592772376,0.12637005619574826,0.13702014913510185,0.13155484131732248,0.11110454148080262,0.09472237867201498,0.09167577646948584,0.10758678254624347,0.10490910825555706
