243373@S,0.04974604515188393,-0.12436511287970985,0.2238572031834777,-0.12436511287970985,-0.29847627091130363,-0.29847627091130363,-0.29847627091130363,-0.12436511287970985,0.9203018353098528,-0.29847627091130363,-0.29847627091130363,0.04974604515188393,0.746190677278259,-0.12436511287970985,0.04974604515188393,0.39796836121507145,0.2238572031834777,-0.12436511287970985,-0.29847627091130363,-0.12436511287970985,-0.12436511287970985,0.05349536525486024,0.07107155832672563,0.07933613608599988,0.07694629124749029,0.07519123739102936,0.07781008744803175,0.07226354013390873,0.05837446333742321,0.06443665848308963,0.07294622440344474,0.06557376989719345,0.07332813974945317,0.07724871863390995,0.08197780960744028
129522@S,0.0566578061508319,-0.33994683690499133,-0.14164451537707973,0.0566578061508319,0.0566578061508319,-0.33994683690499133,-0.14164451537707973,-0.14164451537707973,0.25496012767874354,0.25496012767874354,-0.14164451537707973,-0.14164451537707973,0.6515647707345669,0.0566578061508319,-0.14164451537707973,0.6515647707345669,-0.33994683690499133,0.6515647707345669,-0.33994683690499133,-0.14164451537707973,-0.33994683690499133,0.06988858473143478,0.08240986674806247,0.06664893843949839,0.0851735331169585,0.07824308818196032,0.06232885489401197,0.05997005768944763,0.0738493983972349,0.0698801513902929,0.07695843081349901,0.07899858588274992,0.06991589743822657,0.055439164755272025,0.07029544752134977
219062@S,0.44981382315925655,-0.3373603673694424,0.25302027552708184,0.25302027552708184,-0.14056681973726765,-0.14056681973726765,-0.14056681973726765,-0.14056681973726765,0.843400918423606,-0.3373603673694424,-0.14056681973726765,-0.14056681973726765,0.25302027552708184,-0.14056681973726765,-0.3373603673694424,0.25302027552708184,0.44981382315925655,0.05622672789490707,-0.3373603673694424,-0.14056681973726765,-0.3373603673694424,0.07463160172273839,0.0722320154181341,0.07891033886605103,0.06542157681775772,0.06987192242581228,0.06515978355996219,0.08202940848670742,0.07627175965368772,0.06802221896965989,0.0643632094006437,0.06764670783354164,0.06966757215191552,0.07628441230521534,0.06948747238817275
150922@S,0.265287915898689,-0.353717221198252,0.265287915898689,0.265287915898689,-0.353717221198252,-0.353717221198252,0.05895287019970867,-0.14738217549927166,0.88429305299563,0.05895287019970867,-0.353717221198252,-0.14738217549927166,0.265287915898689,0.05895287019970867,0.05895287019970867,0.47162296159766937,-0.353717221198252,0.265287915898689,-0.353717221198252,-0.14738217549927166,-0.353717221198252,0.05632918432246641,0.061938146169803164,0.08006202866904816,0.08555033470445468,0.07406144293328741,0.08515295357418647,0.07148634489655215,0.07230463677882447,0.0734592061638688,0.07472639728423862,0.07234445003721884,0.06422104770535236,0.06720429160206298,0.061159535158635335
90125@S,0.261025037913972,-0.34803338388529603,0.261025037913972,0.261025037913972,-0.34803338388529603,-0.34803338388529603,0.261025037913972,-0.14501390995220667,0.87008345971324,-0.34803338388529603,-0.34803338388529603,-0.14501390995220667,0.4640445118470613,0.05800556398088266,0.05800556398088266,0.261025037913972,-0.34803338388529603,0.261025037913972,-0.14501390995220667,-0.14501390995220667,-0.34803338388529603,0.04916075679120912,0.060087927477215176,0.07880513951282972,0.07997353130807455,0.07058486031270907,0.0804146049666166,0.07917532895871196,0.08341628613500454,0.07620968459080489,0.07454122445549556,0.06912764658982064,0.06937853808062865,0.06962820120540791,0.05949626961547193
138858@S,0.05360558766538522,-0.3216335259923113,0.2412251444942335,0.4288447013230818,-0.3216335259923113,-0.3216335259923113,0.2412251444942335,-0.13401396916346306,0.8040838149807783,-0.3216335259923113,-0.3216335259923113,-0.3216335259923113,0.4288447013230818,0.05360558766538522,0.05360558766538522,0.2412251444942335,-0.13401396916346306,0.2412251444942335,-0.13401396916346306,-0.13401396916346306,-0.3216335259923113,0.06401083825893274,0.07033283502666837,0.07545072515012133,0.0780812871861281,0.05861710997103987,0.07911684749504266,0.07536552322871722,0.06769121246714667,0.07835936346998384,0.06616142030122883,0.07124434750467984,0.07109473016480708,0.06947553849146025,0.07499822128404317
29483@H,0.045779348521184884,-0.2746760911271093,0.20600706834533197,-0.1144483713029622,-0.1144483713029622,0.045779348521184884,-0.1144483713029622,-0.1144483713029622,0.3662347881694791,-0.2746760911271093,-0.2746760911271093,-0.1144483713029622,0.5264625079936263,-0.1144483713029622,-0.1144483713029622,0.6866902278177732,0.5264625079936263,0.045779348521184884,-0.2746760911271093,-0.2746760911271093,-0.2746760911271093,0.06575289881618139,0.07877135790372641,0.08116212689020329,0.08641015200795599,0.07895457679425148,0.0632786787118843,0.05529045051758209,0.08071646662693564,0.07053461113873014,0.06276620159800932,0.07439949147697043,0.06625245711850612,0.05946513117092352,0.07624539922813948
327400@H,0.04265780382488155,-0.25594682294928933,0.04265780382488155,-0.10664450956220387,0.3412624305990524,-0.10664450956220387,0.04265780382488155,-0.10664450956220387,0.4905647439861379,-0.25594682294928933,-0.25594682294928933,-0.10664450956220387,0.04265780382488155,-0.10664450956220387,-0.10664450956220387,0.7891693707603087,0.19196011721196699,0.19196011721196699,-0.25594682294928933,-0.25594682294928933,-0.25594682294928933,0.06645199609486399,0.07534570103995493,0.07287110547486458,0.0885730738407328,0.07064944431891824,0.06423629343566992,0.06489372083441552,0.06842721301589473,0.06439491862131216,0.06615168261687392,0.07487475495626544,0.07531592495558519,0.0645275034120628,0.0832866673825854
260821@S,0.45738046249121705,-0.14293139452850534,-0.14293139452850534,-0.34303534686841275,-0.14293139452850534,-0.14293139452850534,-0.14293139452850534,-0.14293139452850534,0.8575883671710319,-0.34303534686841275,-0.34303534686841275,0.05717255781140213,0.6574844148311246,0.05717255781140213,-0.14293139452850534,0.45738046249121705,0.45738046249121705,0.05717255781140213,-0.34303534686841275,-0.34303534686841275,-0.34303534686841275,0.07275378827125668,0.083561356535539,0.05708951558644515,0.06958860460641605,0.07392644875445684,0.07973672510899497,0.06485262460783527,0.06637247418270686,0.07796480249422923,0.07315852085802935,0.06927502193428457,0.07394197592735162,0.06625909734501763,0.0715190437874367
176850@H,0.06279301442004676,-0.3767580865202806,0.2825685648902104,-0.1569825360501169,0.2825685648902104,0.2825685648902104,0.06279301442004676,-0.1569825360501169,0.2825685648902104,-0.1569825360501169,-0.3767580865202806,-0.1569825360501169,0.2825685648902104,-0.1569825360501169,-0.1569825360501169,0.7221196658305379,0.2825685648902104,0.2825685648902104,-0.3767580865202806,-0.3767580865202806,-0.3767580865202806,0.06148253480727053,0.08173625514528311,0.08862474392195638,0.08508977837956902,0.07186250780966348,0.06126651157859047,0.0592959667956842,0.06958721846920975,0.06785529655979405,0.06594892414908747,0.08209185457882212,0.07585974341408172,0.054797271279199256,0.07450139311178852
