243373@S,0.13972015209994793,-0.34930038024986987,0.6287406844497657,-0.34930038024986987,-0.8383209125996877,-0.8383209125996877,-0.8383209125996877,-0.34930038024986987,2.584822813849037,-0.8383209125996877,-0.8383209125996877,0.13972015209994793,2.095802281499219,-0.34930038024986987,0.13972015209994793,1.1177612167995834,0.6287406844497657,-0.34930038024986987,-0.8383209125996877,-0.34930038024986987,-0.34930038024986987,0.15025074952653356,0.19961645009310577,0.22282890965731927,0.2161166276394755,0.21118726308356697
129522@S,0.1481776644469339,-0.8890659866816033,-0.37044416111733475,0.1481776644469339,0.1481776644469339,-0.8890659866816033,-0.37044416111733475,-0.37044416111733475,0.6667994900112024,0.6667994900112024,-0.37044416111733475,-0.37044416111733475,1.70404314113974,0.1481776644469339,-0.37044416111733475,1.70404314113974,-0.8890659866816033,1.70404314113974,-0.8890659866816033,-0.37044416111733475,-0.8890659866816033,0.1827802373681141,0.2155272576139385,0.17430756160133004,0.22275509885373804,0.2046298445628775
219062@S,1.2457888868637974,-0.934341665147848,0.700756248860886,0.700756248860886,-0.38930902714493665,-0.38930902714493665,-0.38930902714493665,-0.38930902714493665,2.33585416286962,-0.934341665147848,-0.38930902714493665,-0.38930902714493665,0.700756248860886,-0.38930902714493665,-0.934341665147848,0.700756248860886,1.2457888868637974,0.15572361085797468,-0.934341665147848,-0.38930902714493665,-0.934341665147848,0.20669711611355848,0.200051304452301,0.21854735927752417,0.18118934804681006,0.19351487210980567
150922@S,0.7411495595925751,-0.9881994127901,0.7411495595925751,0.7411495595925751,-0.9881994127901,-0.9881994127901,0.16469990213168334,-0.4117497553292083,2.47049853197525,0.16469990213168334,-0.9881994127901,-0.4117497553292083,0.7411495595925751,0.16469990213168334,0.16469990213168334,1.3175992170534667,-0.9881994127901,0.7411495595925751,-0.9881994127901,-0.4117497553292083,-0.9881994127901,0.15736996542559545,0.17304003312861416,0.22367372854937642,0.23900671342081778,0.2069095594755956
90125@S,0.7708671632063085,-1.027822884275078,0.7708671632063085,0.7708671632063085,-1.027822884275078,-1.027822884275078,0.7708671632063085,-0.42825953511461584,2.569557210687695,-1.027822884275078,-1.027822884275078,-0.42825953511461584,1.3704305123667706,0.17130381404584633,0.17130381404584633,0.7708671632063085,-1.027822884275078,0.7708671632063085,-0.42825953511461584,-0.42825953511461584,-1.027822884275078,0.14518305765443254,0.1774535139137619,0.2327297596729157,0.23618029022704115,0.2084533785318496
138858@S,0.15470909741040845,-0.9282545844624506,0.696190938346838,1.2376727792832676,-0.9282545844624506,-0.9282545844624506,0.696190938346838,-0.38677274352602115,2.320636461156127,-0.9282545844624506,-0.9282545844624506,-0.9282545844624506,1.2376727792832676,0.15470909741040845,0.15470909741040845,0.696190938346838,-0.38677274352602115,0.696190938346838,-0.38677274352602115,-0.38677274352602115,-0.9282545844624506,0.18473930503923633,0.20298498531930664,0.2177555380942803,0.2253475055737356,0.16917266597344116
29483@H,0.11706742946920906,-0.7024045768152544,0.5268034326114408,-0.2926685736730226,-0.2926685736730226,0.11706742946920906,-0.2926685736730226,-0.2926685736730226,0.9365394357536725,-0.7024045768152544,-0.7024045768152544,-0.2926685736730226,1.3462754388959044,-0.2926685736730226,-0.2926685736730226,1.7560114420381359,1.3462754388959044,0.11706742946920906,-0.7024045768152544,-0.7024045768152544,-0.7024045768152544,0.16814400145946254,0.20143494137582452,0.20754864086571645,0.2209689456575342,0.20190347064146147
327400@H,0.11409145239613218,-0.684548714376793,0.11409145239613218,-0.2852286309903304,0.9127316191690574,-0.2852286309903304,0.11409145239613218,-0.2852286309903304,1.3120517025555203,-0.684548714376793,-0.684548714376793,-0.2852286309903304,0.11409145239613218,-0.2852286309903304,-0.2852286309903304,2.1106918693284453,0.5134115357825948,0.5134115357825948,-0.684548714376793,-0.684548714376793,-0.684548714376793,0.17773078005161905,0.20151765193404428,0.1948991630105825,0.23689523912585359,0.1889571658778998
260821@S,1.2814659568126618,-0.4004581115039568,-0.4004581115039568,-0.9610994676094964,-0.4004581115039568,-0.4004581115039568,-0.4004581115039568,-0.4004581115039568,2.4027486690237407,-0.9610994676094964,-0.9610994676094964,0.16018324460158273,1.8421073129182017,0.16018324460158273,-0.4004581115039568,1.2814659568126618,1.2814659568126618,0.16018324460158273,-0.9610994676094964,-0.9610994676094964,-0.9610994676094964,0.20383796542372434,0.2341180756216379,0.15995058100314055,0.19496991038818448,0.20712346756331204
176850@H,0.16150640305174055,-0.9690384183104434,0.7267788137328325,-0.4037660076293514,0.7267788137328325,0.7267788137328325,0.16150640305174055,-0.4037660076293514,0.7267788137328325,-0.4037660076293514,-0.9690384183104434,-0.4037660076293514,0.7267788137328325,-0.4037660076293514,-0.4037660076293514,1.8573236350950166,0.7267788137328325,0.7267788137328325,-0.9690384183104434,-0.9690384183104434,-0.9690384183104434,0.15813579167901184,0.2102292538327254,0.22794675083550675,0.21885466352395125,0.18483354012880532
