243373@S,0.11466167493092723,-0.28665418732731807,0.5159775371891725,-0.28665418732731807,-0.6879700495855634,-0.6879700495855634,-0.6879700495855634,-0.28665418732731807,2.1212409862221535,-0.6879700495855634,-0.6879700495855634,0.11466167493092723,1.7199251239639084,-0.28665418732731807,0.11466167493092723,0.9172933994474178,0.5159775371891725,-0.28665418732731807,-0.6879700495855634,-0.28665418732731807,-0.28665418732731807,0.12330363473993082,0.16381571425049918,0.18286507436710708,0.17735662417429485,0.17331132943455468,0.17934762303361432
129522@S,0.12740884882234965,-0.7644530929340978,-0.3185221220558741,0.12740884882234965,0.12740884882234965,-0.7644530929340978,-0.3185221220558741,-0.3185221220558741,0.5733398197005733,0.5733398197005733,-0.3185221220558741,-0.3185221220558741,1.4652017614570212,0.12740884882234965,-0.3185221220558741,1.4652017614570212,-0.7644530929340978,1.4652017614570212,-0.7644530929340978,-0.3185221220558741,-0.7644530929340978,0.1571614704379902,0.1853186165737147,0.1498763382966507,0.19153339216267234,0.1759486021578473,0.14016158037112314
219062@S,1.0553380502255736,-0.7915035376691802,0.5936276532518852,0.5936276532518852,-0.32979314069549176,-0.32979314069549176,-0.32979314069549176,-0.32979314069549176,1.9787588441729507,-0.7915035376691802,-0.32979314069549176,-0.32979314069549176,0.5936276532518852,-0.32979314069549176,-0.7915035376691802,0.5936276532518852,1.0553380502255736,0.1319172562781967,-0.7915035376691802,-0.32979314069549176,-0.7915035376691802,0.17509815170664678,0.16946832309385979,0.18513678076107803,0.1534899013032126,0.1639311523609228,0.15287569077427937
150922@S,0.5987168903002521,-0.7982891870670028,0.5987168903002521,0.5987168903002521,-0.7982891870670028,-0.7982891870670028,0.13304819784450048,-0.33262049461125115,1.995722967667507,0.13304819784450048,-0.7982891870670028,-0.33262049461125115,0.5987168903002521,0.13304819784450048,0.13304819784450048,1.0643855827560038,-0.7982891870670028,0.5987168903002521,-0.7982891870670028,-0.33262049461125115,-0.7982891870670028,0.1271269140037881,0.13978553881779082,0.18068854992312536,0.19307487182325125,0.16714608599473924,0.1921780394373048
90125@S,0.6229315767528337,-0.8305754356704449,0.6229315767528337,0.6229315767528337,-0.8305754356704449,-0.8305754356704449,0.6229315767528337,-0.34607309819601867,2.076438589176112,-0.8305754356704449,-0.8305754356704449,-0.34607309819601867,1.1074339142272598,0.13842923927840747,0.13842923927840747,0.6229315767528337,-0.8305754356704449,0.6229315767528337,-0.34607309819601867,-0.34607309819601867,-0.8305754356704449,0.11732126537379677,0.14339876245713976,0.188067053663768,0.19085539975153606,0.16844950461788938,0.19190801413587072
138858@S,0.12595012480558399,-0.7557007488335038,0.5667755616251279,1.0076009984446719,-0.7557007488335038,-0.7557007488335038,0.5667755616251279,-0.31487531201395996,1.8892518720837599,-0.7557007488335038,-0.7557007488335038,-0.7557007488335038,1.0076009984446719,0.12595012480558399,0.12595012480558399,0.5667755616251279,-0.31487531201395996,0.5667755616251279,-0.31487531201395996,-0.31487531201395996,-0.7557007488335038,0.15039799802117684,0.1652519771788565,0.17727682249561444,0.1834575143072971,0.13772505140098362,0.18589063659607152
29483@H,0.10076237441508623,-0.6045742464905174,0.453430684867888,-0.25190593603771555,-0.25190593603771555,0.10076237441508623,-0.25190593603771555,-0.25190593603771555,0.8060989953206898,-0.6045742464905174,-0.6045742464905174,-0.25190593603771555,1.1587673057734917,-0.25190593603771555,-0.25190593603771555,1.5114356162262934,1.1587673057734917,0.10076237441508623,-0.6045742464905174,-0.6045742464905174,-0.6045742464905174,0.1447250435712812,0.17337924882454417,0.1786414372902424,0.19019257309572607,0.17378252172036662,0.13927917549783872
327400@H,0.0973638785637499,-0.5841832713824994,0.0973638785637499,-0.2434096964093747,0.7789110285099992,-0.2434096964093747,0.0973638785637499,-0.2434096964093747,1.119684603483124,-0.5841832713824994,-0.5841832713824994,-0.2434096964093747,0.0973638785637499,-0.2434096964093747,-0.2434096964093747,1.8012317534293731,0.4381374535368745,0.4381374535368745,-0.5841832713824994,-0.5841832713824994,-0.5841832713824994,0.15167269521562354,0.17197204329764026,0.16632392734954932,0.2021627283216357,0.16125311901901845,0.14661548679653194
260821@S,1.0474607077410008,-0.3273314711690627,-0.3273314711690627,-0.7855955308057505,-0.3273314711690627,-0.3273314711690627,-0.3273314711690627,-0.3273314711690627,1.9639888270143762,-0.7855955308057505,-0.7855955308057505,0.1309325884676251,1.5057247673776886,0.1309325884676251,-0.3273314711690627,1.0474607077410008,1.0474607077410008,0.1309325884676251,-0.7855955308057505,-0.7855955308057505,-0.7855955308057505,0.16661563141191849,0.1913663674652359,0.13074241097894956,0.1593669494204618,0.16930117633655842,0.18260746438687536
176850@H,0.1395207063672877,-0.8371242382037263,0.6278431786527946,-0.34880176591821926,0.6278431786527946,0.6278431786527946,0.1395207063672877,-0.34880176591821926,0.6278431786527946,-0.34880176591821926,-0.8371242382037263,-0.34880176591821926,0.6278431786527946,-0.34880176591821926,-0.34880176591821926,1.6044881232238088,0.6278431786527946,0.6278431786527946,-0.8371242382037263,-0.8371242382037263,-0.8371242382037263,0.13660893277362982,0.18161096674546717,0.19691659952645627,0.18906220849246805,0.1596723448226124,0.13612894763936684
