243373@S,0.04194485613387205,-0.10486214033468012,0.18875185260242422,-0.10486214033468012,-0.2516691368032323,-0.2516691368032323,-0.2516691368032323,-0.10486214033468012,0.7759798384766329,-0.2516691368032323,-0.2516691368032323,0.04194485613387205,0.6291728420080807,-0.10486214033468012,0.04194485613387205,0.3355588490709764,0.18875185260242422,-0.10486214033468012,-0.2516691368032323,-0.10486214033468012,-0.10486214033468012,0.045106206786753436,0.05992609623785753,0.06689462055092704,0.0648795518630041,0.06339972605390332,0.06560788729650589,0.0609311511173728,0.04922016331357503,0.05433168328393806,0.06150677664465074,0.055290472561098564,0.06182879991694768,0.06513455250025245,0.06912202607575156,0.06125933434399731,0.05069307876638202,0.04486787268708278
129522@S,0.046813846932069914,-0.2808830815924194,-0.11703461733017477,0.046813846932069914,0.046813846932069914,-0.2808830815924194,-0.11703461733017477,-0.11703461733017477,0.21066231119431458,0.21066231119431458,-0.11703461733017477,-0.11703461733017477,0.5383592397188041,0.046813846932069914,-0.11703461733017477,0.5383592397188041,-0.2808830815924194,0.5383592397188041,-0.2808830815924194,-0.11703461733017477,-0.2808830815924194,0.057745855870353836,0.06809163908263027,0.05506907898949449,0.07037513474111701,0.06464881368494282,0.05149958444722856,0.04955061432677768,0.061018501552814575,0.05773888777243118,0.06358735794754271,0.06527304812190886,0.05776842315563926,0.04580693728214542,0.058082028653301525,0.0655894863589319,0.05047632202668992,0.05767828598604921
219062@S,0.3784224679756072,-0.2838168509817054,0.21286263823627907,0.21286263823627907,-0.11825702124237725,-0.11825702124237725,-0.11825702124237725,-0.11825702124237725,0.7095421274542635,-0.2838168509817054,-0.11825702124237725,-0.11825702124237725,0.21286263823627907,-0.11825702124237725,-0.2838168509817054,0.21286263823627907,0.3784224679756072,0.0473028084969509,-0.2838168509817054,-0.11825702124237725,-0.2838168509817054,0.06278658738082414,0.060767846904750934,0.06638623280349938,0.055038314261557135,0.0587823316341583,0.05481807102843781,0.06901026515392059,0.06416643072965751,0.057226200384158085,0.054147923639062956,0.05691028779195684,0.058610414429754995,0.06417707523938798,0.058458898861383446,0.0497958140427677,0.0470621454393667,0.061855160275355085
150922@S,0.22292529082366475,-0.29723372109821966,0.22292529082366475,0.22292529082366475,-0.29723372109821966,-0.29723372109821966,0.049538953516369943,-0.12384738379092486,0.7430843027455492,0.049538953516369943,-0.29723372109821966,-0.12384738379092486,0.22292529082366475,0.049538953516369943,0.049538953516369943,0.39631162813095955,-0.29723372109821966,0.22292529082366475,-0.29723372109821966,-0.12384738379092486,-0.29723372109821966,0.04733423214701238,0.05204752429528307,0.06727728613087705,0.07188918944704434,0.06223490673818866,0.07155526430864222,0.06007101443727479,0.06075863699714995,0.061728838429300374,0.06279367754223414,0.060792092656734506,0.05396587963012782,0.056472742828246915,0.05139324614802897,0.04430525140082049,0.05321733245643599,0.06216288440659825
90125@S,0.21972806780086745,-0.2929707570678233,0.21972806780086745,0.21972806780086745,-0.2929707570678233,-0.2929707570678233,0.21972806780086745,-0.1220711487782597,0.7324268926695582,-0.2929707570678233,-0.2929707570678233,-0.1220711487782597,0.390627676090431,0.04882845951130387,0.04882845951130387,0.21972806780086745,-0.2929707570678233,0.21972806780086745,-0.1220711487782597,-0.1220711487782597,-0.2929707570678233,0.041382996005620155,0.050581370692410574,0.06633731835196106,0.06732085799112834,0.0594175757867997,0.06769214905011575,0.06664893984357746,0.07021893195398991,0.06415249233052506,0.06274800054435734,0.05819090895720341,0.0584021067141063,0.058612270445705696,0.05008331947173464,0.04557013652991691,0.05196364749934694,0.06067697783150096
138858@S,0.04463865730397727,-0.2678319438238636,0.20087395786789772,0.3571092584318182,-0.2678319438238636,-0.2678319438238636,0.20087395786789772,-0.11159664325994317,0.669579859559659,-0.2678319438238636,-0.2678319438238636,-0.2678319438238636,0.3571092584318182,0.04463865730397727,0.04463865730397727,0.20087395786789772,-0.11159664325994317,0.20087395786789772,-0.11159664325994317,-0.11159664325994317,-0.2678319438238636,0.053303358795670844,0.058567836986888056,0.0628296267235529,0.06502015876239824,0.048811872010059314,0.0658824946449146,0.06275867704205813,0.05636809458508824,0.06525171954701055,0.05509419999284948,0.059326875268274654,0.05920228532434936,0.05785394562015366,0.06245281591172719,0.05178000219181715,0.05624210780254629,0.05925392879064138
29483@H,0.0375778503603726,-0.2254671021622356,0.16910032662167668,-0.09394462590093149,-0.09394462590093149,0.0375778503603726,-0.09394462590093149,-0.09394462590093149,0.3006228028829808,-0.2254671021622356,-0.2254671021622356,-0.09394462590093149,0.43214527914428497,-0.09394462590093149,-0.09394462590093149,0.563667755405589,0.43214527914428497,0.0375778503603726,-0.2254671021622356,-0.2254671021622356,-0.2254671021622356,0.05397308332886764,0.06465924910704629,0.06662170515157635,0.0709295319104287,0.06480964382155732,0.05194212666737483,0.04538501186721365,0.06625588616931438,0.057898138532305805,0.0515214612599281,0.061070614762366866,0.05438314436593882,0.04881178682057522,0.06258582298382906,0.07639090322094765,0.059056896902782444,0.04370499312794659
327400@H,0.03491279785288488,-0.20947678711730927,0.03491279785288488,-0.08728199463221219,0.27930238282307907,-0.08728199463221219,0.03491279785288488,-0.08728199463221219,0.4014971753081762,-0.20947678711730927,-0.20947678711730927,-0.08728199463221219,0.03491279785288488,-0.08728199463221219,-0.08728199463221219,0.6458867602783702,0.15710759033798194,0.15710759033798194,-0.20947678711730927,-0.20947678711730927,-0.20947678711730927,0.0543868858346489,0.061665838220145375,0.05964053342277904,0.07249163212679144,0.05782223993646695,0.05257346901272096,0.053111533043620866,0.05600347981971759,0.05270329400473037,0.05414109765969722,0.06128039771582507,0.06164146832012148,0.05281180652958622,0.06816503245468565,0.07109874579087379,0.060450135600716486,0.05001241050687232
260821@S,0.3697056355500407,-0.11553301110938773,-0.11553301110938773,-0.2772792266625305,-0.11553301110938773,-0.11553301110938773,-0.11553301110938773,-0.11553301110938773,0.6931980666563263,-0.2772792266625305,-0.2772792266625305,0.04621320444375509,0.5314518511031836,0.04621320444375509,-0.11553301110938773,0.3697056355500407,0.3697056355500407,0.04621320444375509,-0.2772792266625305,-0.2772792266625305,-0.2772792266625305,0.058807683618568536,0.06754355937533783,0.04614608050411851,0.056249231007652785,0.05975555792623917,0.06445206791854595,0.05242108652200761,0.05364959757374314,0.06301980346879359,0.059134833399749835,0.055995758700448414,0.05976810871009227,0.0535579538345107,0.05780962613345823,0.0585891933843188,0.06613968481469304,0.06696017310772141
176850@H,0.05182949596962596,-0.3109769758177558,0.2332327318633168,-0.1295737399240649,0.2332327318633168,0.2332327318633168,0.05182949596962596,-0.1295737399240649,0.2332327318633168,-0.1295737399240649,-0.3109769758177558,-0.1295737399240649,0.2332327318633168,-0.1295737399240649,-0.1295737399240649,0.5960392036506986,0.2332327318633168,0.2332327318633168,-0.3109769758177558,-0.3109769758177558,-0.3109769758177558,0.050747823136493446,0.0674652896624168,0.07315106386174271,0.07023329531656133,0.05931547630398652,0.05056951707548287,0.048943024959649646,0.057437447341848795,0.056007915084911784,0.05443439099007587,0.06775880223826039,0.06261480360276801,0.045229791516507405,0.061493618194354664,0.06509030033626548,0.060124610622422706,0.049382829756251696
